ID_REF,FC,Gene Symbol
201951_at,0.06313747206250131,ALCAM
201950_x_at,0.0631348347499987,CAPZB
242036_x_at,0.06313341018750007,ATP2B3
212525_s_at,0.06313293271874976,H2AFX
214196_s_at,0.06313166731250242,TPP1
226842_at,0.06311754125000135,FBXL20
213603_s_at,0.06310940937500042,RAC2
219143_s_at,0.06309529934375302,RPP25
243004_at,0.06309437296874965,
1554203_at,0.0630847673749999,GRIK1-AS1
219650_at,0.06308023828125098,ERCC6L
1560105_at,0.06307134346874932,PTPRB
232010_at,0.06306354071874987,FSTL5
224006_at,0.06305876243749964,LOC100507377
1555627_s_at,0.06305554812500169,C21orf67
226391_at,0.06304331146874986,BRAF
1562352_at,0.06304172146874931,LOC101928583
234093_at,0.06302967493750034,ZNF326
1555677_s_at,0.06302897875000202,SMC1A
217161_x_at,0.06302304475000131,ACAN
1559696_at,0.0630066356874992,
1559264_at,0.06300270053125079,LOC286190
1569631_at,0.06299248393750023,NMNAT1
216342_x_at,0.06297928624999827,RPS4XP2 /// RPS4XP2
208538_at,0.06297540737499974,ANP32C
242147_at,0.0629666215937501,
212484_at,0.06296538709375188,FAM89B
210183_x_at,0.06296287959375135,PNN
222926_at,0.06295428818750004,DCDC2
220194_at,0.062901860343751,NSUN7
235966_at,0.06289855153124968,DAB2IP
228268_at,0.06287002687499976,FMO2
236073_at,0.0628648870312496,EPHA10
205726_at,0.06286407287499873,DIAPH2
211192_s_at,0.06285870709375097,CD84
212212_s_at,0.06285576015624983,INTS1
202377_at,0.0628518867187493,LEPROT
221242_at,0.0628485241249992,
243989_at,0.06284754362499978,
216724_at,0.06284264312500065,DCLK2
240546_at,0.06284017084375115,LINC01120
221836_s_at,0.06284001290624985,TRAPPC9
227645_at,0.06283937534374928,PIK3R5
207554_x_at,0.06283113575000066,TBXA2R
239256_at,0.06281147409374999,
244311_at,0.06281076209375147,
217288_at,0.06280595840625036,
228006_at,0.06280530715625332,PTEN
223367_at,0.06279477968750058,DNAJC30
218848_at,0.06279456715625109,THOC6
241241_at,0.06276837628125076,RPS14
1564027_a_at,0.06276080909375015,FAM115C /// FAM115D /// LOC101928422
223402_at,0.06275850224999946,DUSP23
240201_at,0.06275632865625091,C15orf40
239314_at,0.0627513998125,NHLRC3
236003_x_at,0.06274888356250008,OR2I1P /// OR2I1P
214485_at,0.0627441761562495,ODF1
242150_at,0.06274016006250038,CLSPN
211593_s_at,0.06273463215625075,MAST2
1559011_at,0.06273294259375017,FLJ13773
208385_at,0.06273081268750058,NR2E3
236993_at,0.06272936625000014,
1555240_s_at,0.06272713299999921,GNG12
230016_at,0.06271678624999888,LOC100506538 /// NDUFAF6
215935_at,0.06271438259375017,SPATA31A1 /// SPATA31A3 /// SPATA31A5 /// SPATA31A6 /// SPATA31A7
242513_x_at,0.06270956749999979,KIAA2018
212950_at,0.06270186581250003,GPR116
1557633_at,0.06270072512500047,POM121L8P
225659_at,0.06269433540624991,SPOPL
1554014_at,0.06268536065625163,CHD2
203700_s_at,0.06267752974999974,DIO2
65438_at,0.06267289921875019,TLDC1
242185_at,0.06266838268749897,AC025442.3
242174_at,0.0626614086250008,
1553780_at,0.06266070690624925,LINC00638
1560318_at,0.06265672968750025,ARHGAP29
243026_x_at,0.06264680184374871,XIAP
211051_s_at,0.0626397055312502,EXTL3
233377_at,0.06263122928125053,
223468_s_at,0.06262664337499935,RGMA
212280_x_at,0.06262578875000102,ATG4B
61734_at,0.0626203866874997,RCN3
209493_at,0.06261498584375147,PDZD2
230711_at,0.06260583250000096,
236627_at,0.06260492046874955,LOC101927085
233449_at,0.06259519934374991,
239617_at,0.06259474137499943,GHRLOS
1552307_a_at,0.06259204728125134,TTC39C
242822_at,0.06259168668750048,LOC102723847
214704_at,0.06258573256249811,TCF25
1553386_at,0.06257827524999993,MFSD2A
229658_at,0.06257281303125062,BAZ1B
211039_at,0.06256203943749927,CHRNA1
216027_at,0.06256079078125021,TMX4
1555812_a_at,0.06255558125000071,ARHGDIB
241133_at,0.06254672634374714,TRBV27
215923_s_at,0.06254592118750324,PSD4
232120_at,0.06252676387500244,
203097_s_at,0.06252409296874895,RAPGEF2
242619_x_at,0.06251930984374887,
1559817_at,0.0625163422187498,LOC100288798
239260_at,0.06251278743750044,CORIN
227008_at,0.06251167703125127,HDDC3
1554938_a_at,0.06251003493749963,ACOT11
1562447_a_at,0.06249841043749971,PPP1R26-AS1
240918_at,0.062494483093751274,LOC101928631 /// ZNF77
217073_x_at,0.06249406606249952,APOA1
219829_at,0.06249242403124944,ITGB1BP2
215779_s_at,0.06248863328125065,HIST1H2BG /// HIST1H2BJ
1555183_at,0.06248349600000003,TERF2
238413_at,0.06247236837499681,RRN3P3
240371_at,0.06247123959375056,LINC01192
241920_x_at,0.062470030531249776,SPG11
233992_x_at,0.06246968621875304,ZNF445
204395_s_at,0.06246900121875054,GRK5
237413_at,0.062468899093750085,MAPK10
203671_at,0.062465970468749354,TPMT
211020_at,0.06246495665625007,GCNT2
219602_s_at,0.06245783478125011,PIEZO2
203273_s_at,0.06245236918750141,TUSC2
210147_at,0.062450445656249354,ART3
235410_at,0.06243475334374882,NPHP3
225860_at,0.06243114099999847,MMP24-AS1
238203_at,0.06242577306249952,
214231_s_at,0.062425063687501225,VWA8
227783_at,0.06241570403125074,CCDC57
218047_at,0.06241527393750168,OSBPL9
244824_at,0.06240311765624984,HP08942
201132_at,0.06240085265624806,HNRNPH2 /// RPL36A-HNRNPH2
226137_at,0.06240049306249773,ZFHX3
210477_x_at,0.06239893984375122,MAPK8
211779_x_at,0.062369377656249725,AP2A2
230672_at,0.06234525003125313,BC030152
222908_at,0.062338735218749,PIEZO2
204855_at,0.062314354562498675,SERPINB5
213798_s_at,0.06230842718750296,CAP1
220916_at,0.06230595387500015,
233857_s_at,0.062299472062499195,ASB2
1561106_at,0.06229633290625047,LINC00271
228433_at,0.06229358140625152,NFYA
210933_s_at,0.062251203531249466,FSCN1
1566169_at,0.062249033250000085,RP11-143I21.1
232285_at,0.062247729812500374,
204269_at,0.06224264250000111,PIM2
236785_at,0.06223621871875151,LOC101928461
1556687_a_at,0.062220372937499935,CLDN10 /// LOC101927308
217242_at,0.062215329375000294,ZNF154
1554225_a_at,0.062202492343750304,LOC101929497
244374_at,0.06219666396875034,TINCR
205421_at,0.06218679674999983,SLC22A3
238878_at,0.062186322406250216,ARX
223409_at,0.062172957937496776,FOXK2
1570347_at,0.06216967318750033,MLX
1554528_at,0.062164230375000074,MAATS1
1569127_at,0.06215017478125073,RP11-876N24.5
238139_at,0.062134082999999674,LOC101928728
230604_at,0.06212483865625096,RP13-270P17.3
203927_at,0.06211033018749834,NFKBIE
213389_at,0.06210714521875005,ZNF592
206887_at,0.062104105531250564,ACKR2
235430_at,0.062102885906250904,ELMSAN1
234809_at,0.06210075999999898,ZC4H2
233953_at,0.06210031965625018,GUCA1C
1558320_at,0.06210029446874987,LOC100996549
202037_s_at,0.06208686549999998,SFRP1
206953_s_at,0.062082034406249154,LOC101927458 /// LPHN2
207262_at,0.062079761593749616,APOF
233022_at,0.062077641187500365,TRPM3
1560334_at,0.062062860156249844,MEGF11
1568932_at,0.06204992287499955,BC034636 /// CTB-113P19.4
222303_at,0.06204698390624941,
223538_at,0.06204535593749938,SERF1A /// SERF1B
233523_at,0.0620452483124998,BPIFB4
1568643_a_at,0.062040183687499084,LOC101927934
1563533_at,0.06203731896875153,GADL1
211259_s_at,0.06203433856250129,BMP7
227807_at,0.06203388484375161,PARP9
236157_at,0.06202683821874899,RBM14-RBM4 /// RBM4
1553600_at,0.06202579062499991,TMIE
203792_x_at,0.06201087718750031,PCGF2
208392_x_at,0.06199662890625213,SP110
206027_at,0.06198949734374937,S100A3
1552911_at,0.061987487750000625,SIGLEC11
210628_x_at,0.06198078446874966,LTBP4
1557436_at,0.061973122187499285,XKR6
241594_at,0.061972270281250186,LOC101927133
217309_s_at,0.06197043834374849,DSCR3
237310_at,0.06196895709375205,
222121_at,0.06196559000000024,ARHGEF26
1566084_at,0.06196553509374958,
1564573_at,0.06196519618749985,IFITM10
201815_s_at,0.06196395009375166,TBC1D5
242122_at,0.061955522562498366,
210740_s_at,0.06194491190625051,ITPK1
232619_at,0.06194400087499918,ACTL10
1554010_at,0.061939689906250095,NDST1
231480_at,0.061938823312500446,SLC6A19
210955_at,0.061937132624999336,CASP10
222297_x_at,0.06193268462499901,RPL18P10 /// RPL18P10
239851_at,0.06192275446875062,
225134_at,0.06191748981249745,SPRYD3
230982_at,0.06189613678124983,SOX1
241433_at,0.0618907086562519,RCOR3
1566242_at,0.06189002899999885,
232170_at,0.061880606406250926,S100A7A
203612_at,0.061877165062501405,BYSL
201805_at,0.06187623624999894,PRKAG1
204968_at,0.061864095187496915,C6orf47
240168_at,0.061847506343746694,XPO7
234762_x_at,0.06184438600000064,NLN
1569728_at,0.06183232509374914,LINC00423
228996_at,0.06183064356249979,RC3H1
210343_s_at,0.061820610625001216,SLC22A6
238344_at,0.061818022156249874,
218845_at,0.06180648443749881,DUSP22
40489_at,0.06180430943749915,ATN1
231243_s_at,0.06180100893749918,BHLHE41
237259_at,0.06179796931249948,
1554012_at,0.06179785449999997,RSPO2
221927_s_at,0.06178593515625064,ABHD11
222035_s_at,0.061777978656250454,PAPOLA
210916_s_at,0.061771661031249536,CD44
226994_at,0.061767731375001134,DNAJA2
206673_at,0.06176118818749998,GPR176
225680_at,0.061760536906251495,LRWD1 /// MIR4467
202873_at,0.06175588684374933,ATP6V1C1
222025_s_at,0.06175473934375031,OPLAH
240337_at,0.06175438362500163,RHOA
212939_at,0.06175261359374895,COL6A1
1558960_a_at,0.06174240021874944,
230495_at,0.061728446750000554,LINC01102
237637_at,0.06172736574999904,
210792_x_at,0.06171934456250039,SIVA1
215234_at,0.061718922437500545,DYRK1A
217864_s_at,0.061717807656249235,PIAS1
243103_at,0.061714697687499154,SYNGR2
239023_at,0.061714136312499335,
1557480_a_at,0.06170370831249894,PPP1R27
221104_s_at,0.06168342250000025,NIPSNAP3B
230348_at,0.06167930621874884,LATS2
1559617_at,0.06167861453124912,LOC101927206
1557455_s_at,0.061666337468747834,MOSPD1
213877_x_at,0.06166504334374867,TCEB2
231080_at,0.06166472143749857,CDAN1
214203_s_at,0.06166233837499924,LOC102724788 /// PRODH
211127_x_at,0.061659849000000655,EDA
204322_at,0.06165386740625012,GOLIM4
1557818_x_at,0.06165261159375035,RP11-432M24.4
241500_at,0.061648505999999825,CDH8
238587_at,0.061636565000001475,UBASH3B
244823_at,0.06163572584375032,LOC100129034
212180_at,0.061630112812498083,CRKL
1564277_a_at,0.061611367031249475,LOC100133920 /// LOC100996643 /// LOC101928195 /// LOC101929583 /// LOC286297
224375_at,0.06160693406249962,LOC102724870
241646_s_at,0.061605124218749197,RP4-593H12.1
227423_at,0.061598408437498975,LRRC28
233164_x_at,0.06158351978125154,RHBDD1
226960_at,0.061583112000000106,CXCL17
219214_s_at,0.06157964887500178,NT5C
214228_x_at,0.06157834746875057,TNFRSF4
215373_x_at,0.061556213312501384,
229756_at,0.06155512137499919,LOC100506299
1556924_at,0.061554171531250645,CFLAR-AS1
230948_at,0.0615516793749995,RP11-95D17.1
202386_s_at,0.061538457187497286,KIAA0430
207726_at,0.06153773159375042,ESRRB
204383_at,0.06153185981250253,DGCR14 /// TSSK2
219791_s_at,0.061528675843750325,HAND2-AS1
211126_s_at,0.06152745528125081,CSRP2
219186_at,0.06152271684374977,ZBTB7A
216047_x_at,0.06152197634374934,SEZ6L
211077_s_at,0.061521350781250206,TLK1
1564282_a_at,0.06151547806249935,LINC00491
217009_at,0.061513677906249065,PGK2
222792_s_at,0.06151083978124561,CCDC59
216644_at,0.061506983312499486,
224146_s_at,0.061495789750001695,ABCC11
236043_at,0.06148749212500082,BBIP1 /// LOC100130175
242704_at,0.06148711243750071,ZNF821
216596_at,0.061484656374998004,DKFZP434L187
1558834_s_at,0.06147851187500031,AKNAD1
213680_at,0.061472585062499085,KRT6B
202145_at,0.061467901250000345,LY6E
204869_at,0.061459403781250366,PCSK2
234892_at,0.0614593096874998,
221035_s_at,0.061457754343750004,TEX14
1565809_x_at,0.06145422103125009,
223658_at,0.061453470187498915,KCNK6
241612_at,0.061452583906249636,FOXD3
222646_s_at,0.0614386519062462,ERO1L
1558606_s_at,0.061434341406248816,TTC5
201481_s_at,0.061432844437502965,PYGB
204754_at,0.061428420749999546,HLF
210620_s_at,0.06142555437500086,GTF3C2
228547_at,0.06142430262499943,NRXN1
224595_at,0.06142109890625136,SLC44A1
212278_x_at,0.0614135503125004,UBE3A
236389_x_at,0.06140448831249934,
209547_s_at,0.061398821656249325,SUGP1
227649_s_at,0.061398736156249356,SRGAP2 /// SRGAP2B /// SRGAP2C
1570491_at,0.0613976377499994,
226710_at,0.061396143500000555,C8orf82
240975_x_at,0.06138666578125118,
38892_at,0.0613756245937509,GLTSCR1L
1560380_at,0.061367052468750405,LOC497256
219475_at,0.061358543312500125,OSGIN1
1559131_a_at,0.06135807499999979,LOC101928047
1561979_at,0.06135702849999891,LOC100505635
1552535_at,0.06135684762500038,CLDN19
1560098_at,0.061342742937500194,
1565816_at,0.061339437843750844,IKZF1
1558486_at,0.061338619375003844,ZNF493
206872_at,0.06133027696875004,SLC17A1
211136_s_at,0.061327376437499304,CLPTM1
213499_at,0.06132687803124881,CLCN2
212701_at,0.06132636587500073,TLN2
200789_at,0.061312950906248886,ECH1
208292_at,0.06130972096875098,BMP10
216260_at,0.06130803275000041,DICER1
1557908_at,0.061299568156251816,
234447_at,0.0612893525312499,
1557880_at,0.061283286906249845,PCDH11X /// PCDH11Y
235138_at,0.06128197937500168,
1570350_at,0.06127572278125015,LOC101928269
236461_at,0.061268572843749425,ABHD1
234837_at,0.061259835968749066,
224376_s_at,0.061250990093750346,C20orf24 /// TGIF2-C20orf24
220955_x_at,0.06123937874999985,RAB23
207048_at,0.06123689696874912,SLC6A11
229013_at,0.06123502990624985,LOC145783 /// ZNF280D
234815_at,0.06122866787500092,
206074_s_at,0.06122551081250194,HMGA1
229804_x_at,0.06122550559374851,CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578
237611_at,0.0612218503749995,
220373_at,0.06122014424999911,DCHS2
1565105_at,0.061212641937499424,
227564_at,0.06119558846874806,HGSNAT
1570639_at,0.06119364325000021,
228399_at,0.06118973815625006,OSR1
1563549_a_at,0.061179389124998984,ANO8
239925_at,0.06117518606250005,AC005256.1
227144_at,0.061170482093748646,KIAA0930
1557660_s_at,0.061166216281250296,FAM170B-AS1
238865_at,0.061163223312499904,PABPC4L
231076_at,0.06116178090625013,C16orf82
1563160_at,0.06116036681250003,F11
226036_x_at,0.061158695468746416,CASP2
1559715_at,0.06115600821875056,LOC100507391
218119_at,0.061150775343750574,TIMM23 /// TIMM23B
215179_x_at,0.06114885918749735,PGF
218035_s_at,0.061143277749998504,RBM47
237694_at,0.061143092468749494,
219287_at,0.06114289965625064,KCNMB4
220138_at,0.0611396133437494,HAND1
239320_at,0.061138641624999046,LRRC4B
237069_s_at,0.06113764893749973,TRPM1
205071_x_at,0.0611226442187478,XRCC4
1558887_at,0.061112382687499966,ZNF321P /// ZNF816-ZNF321P
233351_at,0.06110508881250043,
210339_s_at,0.061103293249999524,KLK2
220457_at,0.061095383687499005,SAMD4B
236044_at,0.06109234893749926,PPAPDC1A
239628_at,0.06108570265624813,
227257_s_at,0.06108331896874919,CACUL1
237308_at,0.061079861906250255,
217571_at,0.06107954049999975,
1569448_at,0.06106691390624963,PGM2L1
225502_at,0.061044911781252154,DOCK8
212560_at,0.06103101999999794,SORL1
214868_at,0.06102628600000015,PIWIL1
241790_at,0.061024949531248485,
243811_at,0.06102413028125131,HOXB1
1562462_at,0.061012327843749325,DNAH10
1562038_at,0.0610065060937508,LOC101928694
203771_s_at,0.06099290328124862,BLVRA
1569538_at,0.06098916762499851,
1557419_a_at,0.06098833234374901,ACSL4
208075_s_at,0.06098581124999969,CCL7
1555205_at,0.06098036690624964,RP11-498C9.17
231388_at,0.06097489387499966,
1570021_at,0.06097299953125024,
202040_s_at,0.06097130499999892,KDM5A
238564_at,0.060970161718749694,FAM171B
1559483_at,0.06096761218749913,PROX1-AS1
215421_at,0.06096724821874977,LOC100131510
236029_at,0.060964711281249695,FAT3
205810_s_at,0.06096105656249895,WASL
201903_at,0.06096001818749919,UQCRC1
216686_at,0.060953646312499554,ANKRD36BP2
240295_at,0.06094906946875023,
217686_at,0.060948174281250544,PTPN1
1554168_a_at,0.060934040937498324,SH3KBP1
241800_x_at,0.06092768912499924,
207070_at,0.06092533756249985,RGR
201371_s_at,0.060920928687499654,CUL3
78330_at,0.06090991643749888,ZNF335
232743_at,0.06090455690625074,
1569580_a_at,0.06090149056249938,
233610_at,0.06089870456249935,LOC645355
217447_at,0.06088328453125014,MAG
228454_at,0.06088255975000045,LCOR
203781_at,0.060880286999997146,MRPL33
234359_at,0.060879836375000274,
215926_x_at,0.06087476853125118,SNAPC4
229560_at,0.06087087200000063,TLR8
1559995_at,0.06086417175000003,SAMD14
226174_at,0.0608602477499991,USP42
1555090_x_at,0.060842943374999514,TMEM182
216929_x_at,0.0608256602500008,ABO
1553873_at,0.06082039962499941,KLHL34
242502_at,0.0608081217187495,KCNH5
231653_at,0.06080715175000062,CCDC129
219394_at,0.06080305671874964,PGS1
1565580_s_at,0.06080127565624949,TATDN2
1569690_at,0.060794569375000496,CCDC36
1557786_s_at,0.060780536624999826,CHIC1
218143_s_at,0.060777735562501434,SCAMP2
230217_at,0.06076916959375067,CLVS1
222313_at,0.06076476131250086,
1553961_s_at,0.06076166374999925,SNX21
234519_at,0.06075750290625015,NOBOX
231308_at,0.06075715856249975,
231571_at,0.06075090634374991,LINC01015
216235_s_at,0.060747477343750855,EDNRA
1563862_at,0.06074710159375085,TCEANC
229731_at,0.06074012140625129,FOXS1
219072_at,0.060732058750001094,BCL7C
1566903_at,0.060725092187499996,
1556046_a_at,0.06072392121875003,LINC00599 /// MIR124-1
236697_at,0.060717179250000086,
208656_s_at,0.06071167687499823,CCNI
224658_x_at,0.060692742187500315,PACS1
206307_s_at,0.0606484186562497,FOXD1
1566324_a_at,0.06064786846875059,MAF
1558212_at,0.06064524003125005,LOC101930048 /// LOC101930053 /// VLDLR-AS1
216584_at,0.06063533856250025,UBE2V2P3 /// UBE2V2P3
1553183_at,0.06063522781249997,UMODL1
1562852_at,0.06063300240625136,
1556711_at,0.06062372028124985,FAM216B
234326_at,0.06061046134374859,
39705_at,0.06060439987499855,SIN3B
243383_at,0.06059711971875004,
219326_s_at,0.06059594115624911,B3GNT2
211896_s_at,0.06059011453124974,DCN
208973_at,0.0605782391249976,ERI3
242097_at,0.060577904499999224,
211198_s_at,0.060560133750000134,ICOSLG
221754_s_at,0.0605557778437511,CORO1B
240446_at,0.06055509531250003,
225919_s_at,0.060553114406252107,C9orf72
231517_at,0.060547534343750264,ZYG11A
1556679_at,0.060547087687500944,
239791_at,0.06054442790625103,HOXB-AS3
208283_at,0.06053805737500095,GAGE1
207436_x_at,0.06053399821874894,SORBS1
233200_at,0.060531143312500646,
1552800_at,0.06052808337499993,ABHD11
232750_at,0.06051811931249995,
209987_s_at,0.06051764234375012,ASCL1
1557697_at,0.06050633250000104,
1567011_at,0.06050575018749971,
232560_at,0.060498782093748815,UROS
1557616_at,0.06049068909374933,ZNF496
1561501_s_at,0.060489819843748904,CTU2
1552666_a_at,0.06048200862500108,LRRC7
217494_s_at,0.06046898378124954,
239879_at,0.06046345809375042,LINC01114
210980_s_at,0.06046013865624822,ASAH1
231810_at,0.0604598380312531,BRI3BP /// THRIL
207310_s_at,0.06045222940625017,NOS1
214160_at,0.06044845596874948,
1554908_at,0.060446639281249936,HYDIN
211497_x_at,0.0604290672187493,NKX3-1
1565714_at,0.06042489268749929,
210554_s_at,0.06041947059375197,CTBP2
210715_s_at,0.060419050531253404,SPINT2
223958_s_at,0.06040886556250058,DNAL1
237731_at,0.06040351268749955,LINC01010
227422_at,0.06039671562500004,STRN
206721_at,0.06039490228124933,CCDC181
202316_x_at,0.060386244468750405,UBE4B
240229_at,0.06038581259374798,
237317_at,0.06038209746874834,
224053_s_at,0.06038053987500014,SLC4A9
240812_at,0.06037579831249973,
220838_at,0.060370807312497554,EXD3
220024_s_at,0.06037041575000046,PRX
220185_at,0.0603589359375003,SPTBN4
208688_x_at,0.060357769531247385,EIF3B
203315_at,0.06035562946874862,NCK2
1561672_at,0.060355359500000816,
219545_at,0.060355121093750075,KCTD14 /// NDUFC2-KCTD14
236674_at,0.060340293187500116,LOC388780
233362_at,0.060317538218749966,ZNF341
208210_at,0.06031405859374894,MAS1
216296_at,0.06030087190624922,CLTA
204629_at,0.06030058315624842,PARVB
239138_at,0.060277845843749844,NAA50
222129_at,0.06027774781249917,FAM134A
233075_at,0.06027637143749942,HERC2P7
214905_at,0.06027568809374895,RASGRF1
244456_at,0.06027456084375071,
237659_at,0.0602633793750007,FLJ40288
1569243_at,0.06026191193749941,
209950_s_at,0.060256866687502075,VILL
216430_x_at,0.06023295681249996,IGLV1-44
1570546_a_at,0.06021684368749991,TACC2
1561037_a_at,0.06021164137500001,BC032899 /// RP11-396C23.2
208506_at,0.06021161678125031,HIST1H3F
231261_at,0.060210051093750216,CATSPERG
237534_at,0.060208538124999045,
242990_at,0.06020247306250148,
235758_at,0.06019129787500077,PNMA6A
1563691_at,0.06019074090625054,LOC285300
